time,true_velocity,n_true,predicted_velocity,predicted_n,bounds_crossed
2.087272882461548,17.789724349975586,1.1905840635299683,17.789724349975586,1.2601735591888428,0
2.167731285095215,17.837493896484375,1.1928129196166992,17.837493896484375,1.266788363456726,0
2.247253894805908,17.87116241455078,1.1927136182785034,17.87116241455078,1.272322654724121,0
2.3285834789276123,17.90740394592285,1.1947098970413208,17.90740394592285,1.2786006927490234,0
2.4083034992218018,17.90740394592285,1.195289969444275,17.90740394592285,1.2843366861343384,0
2.508543014526367,17.889148712158203,1.193118691444397,17.889148712158203,1.2879631519317627,0
2.5883986949920654,17.892560958862305,1.1944020986557007,17.892560958862305,1.2922669649124146,0
2.648343801498413,17.810333251953125,1.1949397325515747,17.810333251953125,1.2965015172958374,0
2.7496423721313477,17.96967887878418,1.1952338218688965,17.96967887878418,1.300473690032959,0
2.808793783187866,17.96967887878418,1.1958681344985962,17.96967887878418,1.3043718338012695,0
2.9088990688323975,17.835508346557617,1.1960567235946655,17.835508346557617,1.3079091310501099,0
2.9905247688293457,17.817493438720703,1.1963883638381958,17.817493438720703,1.3111974000930786,0
3.0701873302459717,17.814008712768555,1.1964417695999146,17.814008712768555,1.3141099214553833,0
3.1494743824005127,17.75123405456543,1.1946332454681396,17.75123405456543,1.3158228397369385,0
3.2302615642547607,17.75123405456543,1.1962180137634277,17.75123405456543,1.3181968927383423,0
3.309967517852783,17.858341217041016,1.1958703994750977,17.858341217041016,1.3201364278793335,0
3.369619131088257,17.746543884277344,1.1953473091125488,17.746543884277344,1.321643590927124,0
3.4706239700317383,17.930463790893555,1.1972295045852661,17.930463790893555,1.3238129615783691,0
3.5509023666381836,17.865245819091797,1.1975637674331665,17.865245819091797,1.3257931470870972,0
3.709634304046631,17.793018341064453,1.195610523223877,17.793018341064453,1.3266794681549072,0
3.790278911590576,17.88921546936035,1.1937825679779053,17.88921546936035,1.3267713785171509,0
3.8702316284179688,17.843225479125977,1.196229338645935,17.843225479125977,1.327878475189209,0
3.9503307342529297,17.874439239501953,1.1974879503250122,17.874439239501953,1.3292920589447021,0
4.032946586608887,17.874439239501953,1.1967755556106567,17.874439239501953,1.3301970958709717,0
4.110256195068359,17.74441146850586,1.1960088014602661,17.74441146850586,1.3306708335876465,0
4.189715385437012,17.814208984375,1.1967719793319702,17.814208984375,1.331326961517334,0
4.268969535827637,17.839427947998047,1.1942774057388306,17.839427947998047,1.3310004472732544,0
4.349379539489746,17.867319107055664,1.1942929029464722,17.867319107055664,1.3307329416275024,0
4.431522846221924,17.867319107055664,1.198267936706543,17.867319107055664,1.3317986726760864,0
4.5117034912109375,17.883098602294922,1.197697401046753,17.883098602294922,1.33245050907135,0
4.59130859375,17.79731559753418,1.196796178817749,17.79731559753418,1.3326550722122192,0
4.671433448791504,17.818029403686523,1.197763442993164,17.818029403686523,1.3330676555633545,0
4.749772071838379,17.91812515258789,1.197646141052246,17.91812515258789,1.3333100080490112,0
4.831634044647217,17.91812515258789,1.198785662651062,17.91812515258789,1.3337790966033936,0
4.909389495849609,17.805086135864258,1.1981555223464966,17.805086135864258,1.333908200263977,0
5.022273540496826,17.892431259155273,1.1972403526306152,17.892431259155273,1.3336719274520874,0
5.089469909667969,17.858516693115234,1.1961071491241455,17.858516693115234,1.3330714702606201,0
5.1696577072143555,17.835981369018555,1.1977417469024658,17.835981369018555,1.3329342603683472,0
5.249582290649414,17.796693801879883,1.1996837854385376,17.796693801879883,1.3332586288452148,0
5.330008029937744,17.711580276489258,1.1996327638626099,17.711580276489258,1.333426833152771,0
5.409554481506348,17.711580276489258,1.2011871337890625,17.711580276489258,1.3338817358016968,0
5.489514350891113,17.813920974731445,1.2002586126327515,17.813920974731445,1.333927869796753,0
5.569485664367676,17.851835250854492,1.1996045112609863,17.851835250854492,1.3336985111236572,0
5.649613380432129,17.829959869384766,1.1976532936096191,17.829959869384766,1.3329113721847534,0
5.730253219604492,17.864234924316406,1.1973357200622559,17.864234924316406,1.3320584297180176,0
5.809512138366699,17.864234924316406,1.1957275867462158,17.864234924316406,1.3308378458023071,0
5.889713287353516,17.859054565429688,1.1957865953445435,17.859054565429688,1.329707384109497,0
5.969479560852051,17.87504768371582,1.1949727535247803,17.87504768371582,1.3284498453140259,0
6.049567222595215,17.823461532592773,1.1954131126403809,17.823461532592773,1.3273779153823853,0
6.130030632019043,17.95523452758789,1.1962463855743408,17.95523452758789,1.3265557289123535,0
6.2696003913879395,17.89912986755371,1.1958085298538208,17.89912986755371,1.3256608247756958,0
6.349203109741211,17.78399085998535,1.19621741771698,17.78399085998535,1.3248928785324097,0
6.429687976837158,17.87008285522461,1.1979386806488037,17.87008285522461,1.3245222568511963,0
