time,true_velocity,n_true,predicted_velocity,predicted_n,bounds_crossed
2.1078574657440186,17.213481903076172,1.1625033617019653,17.213481903076172,1.2363938093185425,0
2.187385320663452,17.158266067504883,1.1652531623840332,17.158266067504883,1.2421765327453613,0
2.267850399017334,17.32265853881836,1.164785623550415,17.32265853881836,1.2468408346176147,0
2.3478336334228516,17.32265853881836,1.1656216382980347,17.32265853881836,1.2516478300094604,0
2.427996873855591,17.22626495361328,1.1664743423461914,17.22626495361328,1.256498098373413,0
2.508002281188965,17.17030143737793,1.1658916473388672,17.17030143737793,1.2604517936706543,0
2.58782696723938,17.229883193969727,1.166730284690857,17.229883193969727,1.2645801305770874,0
2.668057918548584,17.19892692565918,1.1662429571151733,17.19892692565918,1.2680155038833618,0
2.7482478618621826,17.19892692565918,1.1647785902023315,17.19892692565918,1.2704068422317505,0
2.827974796295166,17.226707458496094,1.163928508758545,17.226707458496094,1.2723671197891235,0
2.9083690643310547,17.23282814025879,1.1638875007629395,17.23282814025879,1.2743961811065674,0
2.987332582473755,17.216751098632812,1.1627225875854492,17.216751098632812,1.2758833169937134,0
3.0673553943634033,17.226463317871094,1.1642754077911377,17.226463317871094,1.2782317399978638,0
3.1473886966705322,17.226463317871094,1.1658304929733276,17.226463317871094,1.2811386585235596,0
3.228346109390259,17.287189483642578,1.1634716987609863,17.287189483642578,1.2826460599899292,0
3.3094327449798584,17.143774032592773,1.163385033607483,17.143774032592773,1.2840852737426758,0
3.3885014057159424,17.325843811035156,1.1655935049057007,17.325843811035156,1.2864052057266235,0
3.468111276626587,17.318342208862305,1.1652815341949463,17.318342208862305,1.2882941961288452,0
3.5488579273223877,17.318342208862305,1.1653906106948853,17.318342208862305,1.289991855621338,0
3.6287331581115723,17.129554748535156,1.1652225255966187,17.129554748535156,1.2914031744003296,0
3.7095203399658203,17.373952865600586,1.1670374870300293,17.373952865600586,1.2933238744735718,0
3.7888972759246826,17.318811416625977,1.1667903661727905,17.318811416625977,1.2948307991027832,0
3.8691258430480957,17.305978775024414,1.1666738986968994,17.305978775024414,1.2960402965545654,0
3.9489784240722656,17.305978775024414,1.1666173934936523,17.305978775024414,1.29701828956604,0
4.028810501098633,17.242198944091797,1.1668059825897217,17.242198944091797,1.2978819608688354,0
4.109160900115967,17.138195037841797,1.1698888540267944,17.138195037841797,1.2996244430541992,0
4.1884307861328125,17.348310470581055,1.1703132390975952,17.348310470581055,1.3011460304260254,0
4.269166946411133,17.254680633544922,1.169756293296814,17.254680633544922,1.3021513223648071,0
