time,true_velocity,n_true,predicted_velocity,predicted_n,bounds_crossed
2.208134651184082,11.328225135803223,1.1328336000442505,11.328225135803223,1.208971381187439,0
2.287777900695801,11.400277137756348,1.13230299949646,11.400277137756348,1.213176965713501,0
2.368610143661499,11.437414169311523,1.1331353187561035,11.437414169311523,1.2176218032836914,0
2.447896718978882,11.411430358886719,1.133958101272583,11.411430358886719,1.2221626043319702,0
2.527926206588745,11.495874404907227,1.135145664215088,11.495874404907227,1.2269117832183838,0
2.6077606678009033,11.495874404907227,1.1728794574737549,11.495874404907227,1.2525451183319092,0
2.6875054836273193,11.453458786010742,1.2051990032196045,11.453458786010742,1.288175106048584,0
2.768402338027954,11.375406265258789,1.2137870788574219,11.375406265258789,1.316994547843933,0
2.848025321960449,11.356978416442871,1.202399730682373,11.356978416442871,1.330376386642456,0
2.927793502807617,11.21433162689209,1.1785608530044556,11.21433162689209,1.326819896697998,0
3.007624387741089,11.21433162689209,1.1501950025558472,11.21433162689209,1.3095141649246216,0
3.0879719257354736,11.063638687133789,1.1286449432373047,11.063638687133789,1.2861729860305786,0
3.168257713317871,11.045308113098145,1.1142196655273438,11.045308113098145,1.2622591257095337,0
3.247464895248413,10.910555839538574,1.110445261001587,10.910555839538574,1.2430771589279175,0
3.3273839950561523,10.699427604675293,1.115726113319397,10.699427604675293,1.2315303087234497,0
3.407921314239502,10.699427604675293,1.124435544013977,10.699427604675293,1.2271614074707031,0
3.488368272781372,10.867039680480957,1.1291286945343018,10.867039680480957,1.2264783382415771,0
3.568647861480713,10.806053161621094,1.1305468082427979,10.806053161621094,1.2272124290466309,0
3.648746967315674,10.547895431518555,1.1264195442199707,10.547895431518555,1.2268116474151611,0
3.728813409805298,10.52802848815918,1.1195745468139648,10.52802848815918,1.224497675895691,0
3.8090944290161133,10.52802848815918,1.107469081878662,10.52802848815918,1.2187708616256714,0
3.888709545135498,10.44547176361084,1.0914617776870728,10.44547176361084,1.2090436220169067,0
3.9690768718719482,10.223919868469238,1.0731879472732544,10.223919868469238,1.1954946517944336,0
4.048966407775879,10.060152053833008,1.0562396049499512,10.060152053833008,1.179540753364563,0
4.128780364990234,9.970867156982422,1.0409927368164062,9.970867156982422,1.1624016761779785,0
4.2089457511901855,9.970867156982422,1.0276541709899902,9.970867156982422,1.1450825929641724,0
4.288505554199219,9.83387279510498,1.0160412788391113,9.83387279510498,1.1282917261123657,0
4.368978500366211,9.597879409790039,1.0061713457107544,9.597879409790039,1.1125714778900146,0
4.448801040649414,9.29475212097168,0.9979255795478821,9.29475212097168,1.098292350769043,0
4.529001235961914,9.399248123168945,0.995682418346405,9.399248123168945,1.0870765447616577,0
4.609430313110352,9.399248123168945,0.9926290512084961,9.399248123168945,1.0781159400939941,0
4.689750671386719,9.235346794128418,0.9924846291542053,9.235346794128418,1.0718557834625244,0
4.770265579223633,9.035327911376953,0.9901788234710693,9.035327911376953,1.0671542882919312,0
4.89244270324707,8.914555549621582,0.9895994067192078,8.914555549621582,1.0642012357711792,0
4.970972537994385,8.690007209777832,0.988532543182373,8.690007209777832,1.0625157356262207,0
5.050537109375,8.68661880493164,0.9880014657974243,8.68661880493164,1.0619865655899048,0
5.130462646484375,8.68661880493164,0.9859893918037415,8.68661880493164,1.0619702339172363,0
5.210005283355713,8.553275108337402,0.981128990650177,8.553275108337402,1.0615785121917725,0
5.290045261383057,8.32910442352295,0.9743092656135559,8.32910442352295,1.0603246688842773,0
5.37348747253418,8.122613906860352,0.9634482860565186,8.122613906860352,1.057279109954834,0
5.450428009033203,8.236604690551758,0.9528566002845764,8.236604690551758,1.0527851581573486,0
5.530291557312012,8.236604690551758,0.9389008283615112,8.236604690551758,1.046223759651184,0
5.6100239753723145,7.986856937408447,0.9253883957862854,7.986856937408447,1.038031816482544,0
5.689793586730957,7.709210395812988,0.9098795056343079,7.709210395812988,1.0279865264892578,0
5.770395278930664,7.625925064086914,0.8940196633338928,7.625925064086914,1.0163040161132812,0
5.850126266479492,7.62485408782959,0.878304123878479,7.62485408782959,1.0032870769500732,0
5.9305267333984375,7.62485408782959,0.8631006479263306,7.62485408782959,0.9892789125442505,0
6.010168552398682,7.591670036315918,0.8494300246238708,7.591670036315918,0.9748032689094543,0
6.090146064758301,7.7040534019470215,0.8341707587242126,7.7040534019470215,0.9595969319343567,0
6.170990943908691,7.490102767944336,0.8230847716331482,7.490102767944336,0.9447212219238281,0
6.250368118286133,7.779356002807617,0.8124417662620544,7.779356002807617,0.9302515387535095,0
6.330328941345215,7.779356002807617,0.8060553669929504,7.779356002807617,0.91707444190979,0
6.410386085510254,7.400557518005371,0.7999235391616821,7.400557518005371,0.9050819277763367,0
6.490229606628418,7.897260665893555,0.7981683611869812,7.897260665893555,0.895046055316925,0
6.5708160400390625,8.020922660827637,0.8006213307380676,8.020922660827637,0.887582540512085,0
6.650400161743164,8.069330215454102,0.8042141199111938,8.069330215454102,0.8825786113739014,0
6.73037576675415,8.069330215454102,0.8137950301170349,8.069330215454102,0.8809127807617188,0
6.81032133102417,8.164872169494629,0.8241627216339111,8.164872169494629,0.8822872042655945,0
6.890390872955322,8.007044792175293,0.8384918570518494,8.007044792175293,0.8870651125907898,0
6.971096515655518,8.4397554397583,0.8539255857467651,8.4397554397583,0.8949920535087585,0
7.050220012664795,8.60008430480957,0.872177243232727,8.60008430480957,0.9061712622642517,0
7.130108833312988,8.60008430480957,0.8929403424263,8.60008430480957,0.920625627040863,0
7.21018648147583,8.47076416015625,0.9163638353347778,8.47076416015625,0.9383957982063293,0
