2023-04-25_13-58-14,true_velocity,n_true,predicted_velocity,predicted_n,bounds_crossed
30.525455474853516,17.113298416137695,1.1815123558044434,17.113298416137695,1.2120773792266846,0
30.64734649658203,17.086484909057617,1.1726737022399902,17.086484909057617,1.208703875541687,0
30.745555877685547,17.166086196899414,1.163779377937317,17.166086196899414,1.2050477266311646,0
30.870027542114258,17.018997192382812,1.1589215993881226,17.018997192382812,1.2012814283370972,0
30.986879348754883,16.954837799072266,1.1531050205230713,16.954837799072266,1.1973696947097778,0
31.086336135864258,17.11073112487793,1.147388219833374,17.11073112487793,1.193320870399475,0
31.208831787109375,17.001924514770508,1.1390248537063599,17.001924514770508,1.189031958580017,0
31.306804656982422,16.97950553894043,1.1309634447097778,16.97950553894043,1.1845221519470215,0
31.490345001220703,16.93349266052246,1.1249783039093018,16.93349266052246,1.1798814535140991,0
31.605789184570312,16.946475982666016,1.1194448471069336,16.946475982666016,1.175132155418396,0
31.710712432861328,16.93600082397461,1.1127592325210571,16.93600082397461,1.1702314615249634,0
31.826534271240234,16.895709991455078,1.109576940536499,16.895709991455078,1.165324330329895,0
31.925504684448242,16.94032096862793,1.1051002740859985,16.94032096862793,1.1603596210479736,0
32.04560089111328,16.777421951293945,1.1007580757141113,16.777421951293945,1.15534508228302,0
32.168296813964844,16.947994232177734,1.0975770950317383,16.947994232177734,1.150328516960144,0
32.287654876708984,16.925640106201172,1.095017671585083,16.925640106201172,1.1453354358673096,0
32.38618087768555,16.717924118041992,1.0944710969924927,16.717924118041992,1.1404452323913574,0
32.50578308105469,16.95414924621582,1.092337727546692,16.95414924621582,1.135593295097351,0
32.62938690185547,16.85845375061035,1.0928603410720825,16.85845375061035,1.130883812904358,0
32.74797821044922,16.781694412231445,1.0931600332260132,16.781694412231445,1.1263047456741333,0
32.865631103515625,16.66512680053711,1.0944708585739136,16.66512680053711,1.1218931674957275,0
32.96710205078125,16.871875762939453,1.092721700668335,16.871875762939453,1.117525577545166,0
33.08610153198242,16.76696014404297,1.0925328731536865,16.76696014404297,1.1132621765136719,0
33.20880889892578,16.683712005615234,1.0944770574569702,16.683712005615234,1.1091837882995605,0
33.32572937011719,16.685077667236328,1.0975369215011597,16.685077667236328,1.1053292751312256,0
33.44575881958008,16.792028427124023,1.101707100868225,16.792028427124023,1.1017365455627441,0
33.546295166015625,16.767065048217773,1.1046303510665894,16.767065048217773,1.0983511209487915,0
33.67009353637695,16.842119216918945,1.1077938079833984,16.842119216918945,1.095177412033081,0
33.78628158569336,16.8341121673584,1.1122796535491943,16.8341121673584,1.0922613143920898,0
33.9056396484375,16.673683166503906,1.1165512800216675,16.673683166503906,1.0895882844924927,0
34.02677917480469,16.77369499206543,1.1179279088974,16.77369499206543,1.087042212486267,0
34.12612533569336,16.671987533569336,1.1209484338760376,16.671987533569336,1.084682822227478,0
34.2456169128418,16.756301879882812,1.1238023042678833,16.756301879882812,1.0824991464614868,0
34.365386962890625,16.787134170532227,1.1250317096710205,16.787134170532227,1.08042573928833,0
34.48857498168945,16.69057846069336,1.1250125169754028,16.69057846069336,1.078412652015686,0
34.606040954589844,16.788166046142578,1.1309959888458252,16.788166046142578,1.0766851902008057,0
34.727516174316406,16.708982467651367,1.1333484649658203,16.708982467651367,1.0750998258590698,0
34.846588134765625,16.765302658081055,1.1354080438613892,16.765302658081055,1.0736422538757324,0
34.96720886230469,16.85016632080078,1.1382639408111572,16.85016632080078,1.0723392963409424,0
35.0897102355957,16.738847732543945,1.1390584707260132,16.738847732543945,1.0711101293563843,0
35.20815658569336,16.73045539855957,1.1406168937683105,16.73045539855957,1.0699816942214966,0
35.32649230957031,16.7690486907959,1.1394389867782593,16.7690486907959,1.0688496828079224,0
35.44648742675781,16.80092430114746,1.141749620437622,16.80092430114746,1.0678439140319824,0
35.54888153076172,16.699798583984375,1.144686222076416,16.699798583984375,1.0669846534729004,0
35.666812896728516,16.7642765045166,1.1464053392410278,16.7642765045166,1.0662232637405396,0
35.78717041015625,16.85555076599121,1.1460535526275635,16.85555076599121,1.065481185913086,0
35.90654754638672,16.755842208862305,1.1480497121810913,16.755842208862305,1.0648444890975952,0
36.027034759521484,16.764142990112305,1.1484609842300415,16.764142990112305,1.0642523765563965,0
36.148067474365234,16.833576202392578,1.1510041952133179,16.833576202392578,1.063781976699829,0
36.26736831665039,16.804039001464844,1.1507220268249512,16.804039001464844,1.0633271932601929,0
36.3942985534668,16.771869659423828,1.1512420177459717,16.771869659423828,1.062916874885559,0
36.514442443847656,16.844884872436523,1.1522839069366455,16.844884872436523,1.06256902217865,0
36.634727478027344,16.916492462158203,1.1516443490982056,16.916492462158203,1.0622210502624512,0
36.74945068359375,16.924983978271484,1.1519627571105957,16.924983978271484,1.0619077682495117,0
36.86948776245117,16.849599838256836,1.1535004377365112,16.849599838256836,1.0616724491119385,0
36.989906311035156,16.86579132080078,1.1555473804473877,16.86579132080078,1.0615315437316895,0
37.111785888671875,16.779569625854492,1.1558282375335693,16.779569625854492,1.0614192485809326,0
37.230892181396484,16.866430282592773,1.1583614349365234,16.866430282592773,1.0614159107208252,0
37.35108947753906,16.892024993896484,1.1572792530059814,16.892024993896484,1.0613893270492554,0
37.47179412841797,16.953771591186523,1.1573022603988647,16.953771591186523,1.0613795518875122,0
37.61023712158203,16.99807357788086,1.156272053718567,16.99807357788086,1.0613486766815186,0
37.73436737060547,16.905574798583984,1.15682053565979,16.905574798583984,1.061353325843811,0
37.85004806518555,16.920793533325195,1.156803011894226,16.920793533325195,1.0613726377487183,0
37.969970703125,16.903841018676758,1.1570208072662354,16.903841018676758,1.0614144802093506,0
38.11037063598633,16.96295928955078,1.155755639076233,16.96295928955078,1.0614259243011475,0
38.23495864868164,16.95163345336914,1.1549427509307861,16.95163345336914,1.061423659324646,0
38.36968994140625,16.958003997802734,1.15654718875885,16.958003997802734,1.061492919921875,0
38.4913215637207,17.02495765686035,1.1561000347137451,17.02495765686035,1.0615601539611816,0
38.61030578613281,16.941255569458008,1.1557652950286865,16.941255569458008,1.061629295349121,0
38.73420333862305,16.97907257080078,1.156360149383545,16.97907257080078,1.0617326498031616,0
38.84953308105469,17.019275665283203,1.1569154262542725,17.019275665283203,1.0618681907653809,0
38.96958923339844,17.031024932861328,1.1578038930892944,17.031024932861328,1.0620466470718384,0
